gene_id,transcript_id,hasCage,hasPolya,isNonCoding,isIntergenic,isMultiExon,numTrue,qval
"""MSTRG.11706"";","""MSTRG.11706.8"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.11706"";","""MSTRG.11706.8"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.11706"";","""MSTRG.11706.8"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.11706"";","""MSTRG.11706.8"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.11706"";","""MSTRG.11706.8"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.11706"";","""MSTRG.11706.9"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.11706"";","""MSTRG.11706.9"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.11706"";","""MSTRG.11706.9"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.11706"";","""MSTRG.11706.9"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.11706"";","""MSTRG.11706.9"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.11707"";","""MSTRG.11707.4"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.05484117502224132
"""MSTRG.11707"";","""MSTRG.11707.4"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.05484117502224132
"""MSTRG.11707"";","""MSTRG.11707.5"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.5471562795317996
"""MSTRG.11707"";","""MSTRG.11707.5"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.5471562795317996
"""MSTRG.11707"";","""MSTRG.11707.8"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.0621138151403009
"""MSTRG.11707"";","""MSTRG.11707.8"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.0621138151403009
"""MSTRG.11707"";","""MSTRG.11707.9"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.5492261232948171
"""MSTRG.11707"";","""MSTRG.11707.9"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.5492261232948171
"""MSTRG.11707"";","""MSTRG.11707.10"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.4580788860248632
"""MSTRG.11707"";","""MSTRG.11707.10"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.4580788860248632
"""MSTRG.11714"";","""MSTRG.11714.1"";",TRUE,TRUE,FALSE,FALSE,FALSE,2,0.12358399368998006
"""MSTRG.11718"";","""MSTRG.11718.1"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.6916680021356914
"""MSTRG.11718"";","""MSTRG.11718.1"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.6916680021356914
"""MSTRG.11718"";","""MSTRG.11718.1"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.6916680021356914
"""MSTRG.11718"";","""MSTRG.11718.2"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.8466150810229303
"""MSTRG.11718"";","""MSTRG.11718.2"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.8466150810229303
"""MSTRG.11718"";","""MSTRG.11718.2"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.8466150810229303
"""MSTRG.11718"";","""MSTRG.11718.4"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.9340898140264376
"""MSTRG.11718"";","""MSTRG.11718.4"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.9340898140264376
"""MSTRG.11718"";","""MSTRG.11718.4"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.9340898140264376
"""MSTRG.11743"";","""MSTRG.11743.3"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.49333948949730416
"""MSTRG.11749"";","""MSTRG.11749.1"";",FALSE,TRUE,FALSE,TRUE,TRUE,3,0.07263088542528111
"""MSTRG.11754"";","""MSTRG.11754.1"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.4387048401714091
"""MSTRG.11754"";","""MSTRG.11754.5"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.0686204532315931
"""MSTRG.11754"";","""MSTRG.11754.14"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.8307725823976131
"""MSTRG.11761"";","""MSTRG.11761.2"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.6813030899905097
"""MSTRG.11761"";","""MSTRG.11761.3"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.0976115796430933
"""MSTRG.11761"";","""MSTRG.11761.4"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.19303264337877143
"""MSTRG.11762"";","""MSTRG.11762.1"";",FALSE,TRUE,TRUE,TRUE,FALSE,3,NA
"""MSTRG.11763"";","""MSTRG.11763.3"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,NA
"""MSTRG.11763"";","""MSTRG.11763.4"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,NA
"""MSTRG.11763"";","""MSTRG.11763.5"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,NA
"""MSTRG.11763"";","""MSTRG.11763.6"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,NA
"""MSTRG.11763"";","""MSTRG.11763.7"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,NA
"""MSTRG.11763"";","""MSTRG.11763.10"";",FALSE,TRUE,FALSE,FALSE,TRUE,2,0.3401928955666328
"""MSTRG.11770"";","""MSTRG.11770.5"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,NA
"""MSTRG.11772"";","""MSTRG.11772.2"";",FALSE,TRUE,FALSE,FALSE,TRUE,2,0.5949928115031065
"""MSTRG.11772"";","""MSTRG.11772.4"";",FALSE,TRUE,FALSE,FALSE,TRUE,2,0.02868328262599008
"""MSTRG.11772"";","""MSTRG.11772.8"";",FALSE,TRUE,FALSE,FALSE,TRUE,2,0.6496741997399811
"""MSTRG.11772"";","""MSTRG.11772.11"";",FALSE,TRUE,FALSE,FALSE,TRUE,2,NA
"""MSTRG.11772"";","""MSTRG.11772.12"";",FALSE,TRUE,FALSE,FALSE,TRUE,2,NA
"""MSTRG.11772"";","""MSTRG.11772.18"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.24464903333403565
"""MSTRG.11772"";","""MSTRG.11772.19"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,NA
"""MSTRG.11772"";","""MSTRG.11772.21"";",FALSE,TRUE,FALSE,FALSE,TRUE,2,0.00276555378339148
"""MSTRG.11778"";","""MSTRG.11778.2"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.6483207168046181
"""MSTRG.11778"";","""MSTRG.11778.3"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.5227722855228928
"""MSTRG.11779"";","""MSTRG.11779.3"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.12631632373123822
"""MSTRG.11779"";","""MSTRG.11779.10"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.37510763179559536
"""MSTRG.11779"";","""MSTRG.11779.12"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.4137359674941189
"""MSTRG.11780"";","""MSTRG.11780.2"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.06800675143648083
"""MSTRG.11781"";","""MSTRG.11781.4"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.07930145358910254
"""MSTRG.11781"";","""MSTRG.11781.4"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.07930145358910254
"""MSTRG.11781"";","""MSTRG.11781.12"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.4450613781981221
"""MSTRG.11781"";","""MSTRG.11781.12"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.4450613781981221
"""MSTRG.11782"";","""MSTRG.11782.5"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.4605122407207834
"""MSTRG.11782"";","""MSTRG.11782.8"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.5820832862682164
"""MSTRG.11782"";","""MSTRG.11782.9"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.19558261602701407
"""MSTRG.11782"";","""MSTRG.11782.18"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.27386402039467417
"""MSTRG.11787"";","""MSTRG.11787.13"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.11789"";","""MSTRG.11789.1"";",TRUE,TRUE,TRUE,FALSE,FALSE,3,0.5607135191504298
"""MSTRG.11791"";","""MSTRG.11791.1"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.0019419942825506
"""MSTRG.11796"";","""MSTRG.11796.45"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.11796"";","""MSTRG.11796.45"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.11796"";","""MSTRG.11796.57"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.1885423869275106
"""MSTRG.11796"";","""MSTRG.11796.57"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.1885423869275106
"""MSTRG.11799"";","""MSTRG.11799.3"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,NA
"""MSTRG.11799"";","""MSTRG.11799.5"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.00182382927885358
"""MSTRG.11799"";","""MSTRG.11799.6"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.08894244935765691
"""MSTRG.11799"";","""MSTRG.11799.8"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.5648663576959423
"""MSTRG.11799"";","""MSTRG.11799.9"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,NA
"""MSTRG.11799"";","""MSTRG.11799.10"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.1806959386115746
"""MSTRG.11799"";","""MSTRG.11799.11"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.00301263709987933
"""MSTRG.11799"";","""MSTRG.11799.12"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,NA
"""MSTRG.11800"";","""MSTRG.11800.1"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.9241458720529626
"""MSTRG.11800"";","""MSTRG.11800.3"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.19400587471179245
"""MSTRG.11801"";","""MSTRG.11801.9"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.11802"";","""MSTRG.11802.5"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.27935588799377864
"""MSTRG.11802"";","""MSTRG.11802.5"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.27935588799377864
"""MSTRG.11802"";","""MSTRG.11802.5"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.27935588799377864
"""MSTRG.11802"";","""MSTRG.11802.5"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.27935588799377864
"""MSTRG.11802"";","""MSTRG.11802.9"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.04937869841075669
"""MSTRG.11802"";","""MSTRG.11802.9"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.04937869841075669
"""MSTRG.11802"";","""MSTRG.11802.9"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.04937869841075669
"""MSTRG.11802"";","""MSTRG.11802.9"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.04937869841075669
"""MSTRG.11802"";","""MSTRG.11802.13"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.11802"";","""MSTRG.11802.13"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.11802"";","""MSTRG.11802.13"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.11802"";","""MSTRG.11802.13"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.11802"";","""MSTRG.11802.17"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.11802"";","""MSTRG.11802.17"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.11802"";","""MSTRG.11802.17"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.11802"";","""MSTRG.11802.17"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.11804"";","""MSTRG.11804.3"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.5216995456885816
"""MSTRG.11805"";","""MSTRG.11805.6"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.15216867670417497
"""MSTRG.11806"";","""MSTRG.11806.1"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.6505110962149077
"""MSTRG.11806"";","""MSTRG.11806.3"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.0767948202648155
"""MSTRG.11806"";","""MSTRG.11806.4"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.5750365120726467
"""MSTRG.11806"";","""MSTRG.11806.5"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.5671438066907962
"""MSTRG.11807"";","""MSTRG.11807.5"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.4910935360428358
"""MSTRG.11808"";","""MSTRG.11808.1"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.07672899049837653
"""MSTRG.11809"";","""MSTRG.11809.1"";",FALSE,FALSE,TRUE,FALSE,FALSE,1,0.08316796928846679
"""MSTRG.11811"";","""MSTRG.11811.1"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.01018477449583321
"""MSTRG.11811"";","""MSTRG.11811.9"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.37823895650247535
"""MSTRG.11811"";","""MSTRG.11811.12"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,NA
"""MSTRG.11811"";","""MSTRG.11811.25"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.6743780310251158
"""MSTRG.11811"";","""MSTRG.11811.43"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,NA
"""MSTRG.11811"";","""MSTRG.11811.49"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.8004969801366925
"""MSTRG.11811"";","""MSTRG.11811.52"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.16488688142941507
"""MSTRG.11811"";","""MSTRG.11811.53"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,NA
"""MSTRG.11815"";","""MSTRG.11815.4"";",TRUE,TRUE,TRUE,TRUE,TRUE,5,0.08451439567160345
"""MSTRG.11815"";","""MSTRG.11815.4"";",TRUE,TRUE,TRUE,TRUE,TRUE,5,0.08451439567160345
"""MSTRG.11815"";","""MSTRG.11815.4"";",TRUE,TRUE,TRUE,TRUE,TRUE,5,0.08451439567160345
"""MSTRG.11815"";","""MSTRG.11815.8"";",TRUE,TRUE,TRUE,TRUE,TRUE,5,0.5265262913470735
"""MSTRG.11815"";","""MSTRG.11815.8"";",TRUE,TRUE,TRUE,TRUE,TRUE,5,0.5265262913470735
"""MSTRG.11815"";","""MSTRG.11815.8"";",TRUE,TRUE,TRUE,TRUE,TRUE,5,0.5265262913470735
"""MSTRG.11815"";","""MSTRG.11815.11"";",TRUE,TRUE,TRUE,TRUE,TRUE,5,0.5761887110415248
"""MSTRG.11815"";","""MSTRG.11815.11"";",TRUE,TRUE,TRUE,TRUE,TRUE,5,0.5761887110415248
"""MSTRG.11815"";","""MSTRG.11815.11"";",TRUE,TRUE,TRUE,TRUE,TRUE,5,0.5761887110415248
"""MSTRG.11815"";","""MSTRG.11815.13"";",TRUE,TRUE,TRUE,TRUE,TRUE,5,0.11751333010173304
"""MSTRG.11815"";","""MSTRG.11815.13"";",TRUE,TRUE,TRUE,TRUE,TRUE,5,0.11751333010173304
"""MSTRG.11815"";","""MSTRG.11815.13"";",TRUE,TRUE,TRUE,TRUE,TRUE,5,0.11751333010173304
"""MSTRG.11815"";","""MSTRG.11815.15"";",TRUE,TRUE,TRUE,TRUE,TRUE,5,1
"""MSTRG.11815"";","""MSTRG.11815.15"";",TRUE,TRUE,TRUE,TRUE,TRUE,5,1
"""MSTRG.11815"";","""MSTRG.11815.15"";",TRUE,TRUE,TRUE,TRUE,TRUE,5,1
"""MSTRG.11815"";","""MSTRG.11815.20"";",TRUE,TRUE,TRUE,TRUE,TRUE,5,0.13760606268627282
"""MSTRG.11815"";","""MSTRG.11815.20"";",TRUE,TRUE,TRUE,TRUE,TRUE,5,0.13760606268627282
"""MSTRG.11815"";","""MSTRG.11815.20"";",TRUE,TRUE,TRUE,TRUE,TRUE,5,0.13760606268627282
"""MSTRG.11816"";","""MSTRG.11816.1"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,NA
"""MSTRG.11820"";","""MSTRG.11820.3"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.3527615713502387
"""MSTRG.11820"";","""MSTRG.11820.9"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.34088974496219593
"""MSTRG.11820"";","""MSTRG.11820.16"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.8190477259326705
"""MSTRG.11820"";","""MSTRG.11820.20"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.4485909452978805
"""MSTRG.11820"";","""MSTRG.11820.26"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.426171368171821
"""MSTRG.11833"";","""MSTRG.11833.1"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.4601325769558225
"""MSTRG.11834"";","""MSTRG.11834.5"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,NA
"""MSTRG.11837"";","""MSTRG.11837.1"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.1067871228210445
"""MSTRG.11837"";","""MSTRG.11837.1"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.1067871228210445
"""MSTRG.11837"";","""MSTRG.11837.10"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.6413877896277336
"""MSTRG.11837"";","""MSTRG.11837.10"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.6413877896277336
"""MSTRG.11847"";","""MSTRG.11847.3"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.720321945016447
"""MSTRG.11847"";","""MSTRG.11847.9"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.6024644256856652
"""MSTRG.11852"";","""MSTRG.11852.6"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.4867204889756265
"""MSTRG.11854"";","""MSTRG.11854.3"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.5013415061958268
"""MSTRG.11859"";","""MSTRG.11859.2"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.7159668924993345
"""MSTRG.11859"";","""MSTRG.11859.2"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.7159668924993345
"""MSTRG.11859"";","""MSTRG.11859.2"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.7159668924993345
"""MSTRG.11859"";","""MSTRG.11859.2"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.7159668924993345
"""MSTRG.11859"";","""MSTRG.11859.2"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.7159668924993345
"""MSTRG.11859"";","""MSTRG.11859.2"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.7159668924993345
"""MSTRG.11859"";","""MSTRG.11859.2"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.7159668924993345
"""MSTRG.11859"";","""MSTRG.11859.3"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.25266411468470507
"""MSTRG.11859"";","""MSTRG.11859.3"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.25266411468470507
"""MSTRG.11859"";","""MSTRG.11859.3"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.25266411468470507
"""MSTRG.11859"";","""MSTRG.11859.3"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.25266411468470507
"""MSTRG.11859"";","""MSTRG.11859.3"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.25266411468470507
"""MSTRG.11859"";","""MSTRG.11859.3"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.25266411468470507
"""MSTRG.11859"";","""MSTRG.11859.3"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.25266411468470507
"""MSTRG.11859"";","""MSTRG.11859.4"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.00105580839401879
"""MSTRG.11859"";","""MSTRG.11859.4"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.00105580839401879
"""MSTRG.11859"";","""MSTRG.11859.4"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.00105580839401879
"""MSTRG.11859"";","""MSTRG.11859.4"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.00105580839401879
"""MSTRG.11859"";","""MSTRG.11859.4"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.00105580839401879
"""MSTRG.11859"";","""MSTRG.11859.4"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.00105580839401879
"""MSTRG.11859"";","""MSTRG.11859.4"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.00105580839401879
"""MSTRG.11859"";","""MSTRG.11859.10"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.11859"";","""MSTRG.11859.10"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.11859"";","""MSTRG.11859.10"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.11859"";","""MSTRG.11859.10"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.11859"";","""MSTRG.11859.10"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.11859"";","""MSTRG.11859.10"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.11859"";","""MSTRG.11859.10"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.11859"";","""MSTRG.11859.11"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.11859"";","""MSTRG.11859.11"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.11859"";","""MSTRG.11859.11"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.11859"";","""MSTRG.11859.11"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.11859"";","""MSTRG.11859.11"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.11859"";","""MSTRG.11859.11"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.11859"";","""MSTRG.11859.11"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.11859"";","""MSTRG.11859.12"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.11859"";","""MSTRG.11859.12"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.11859"";","""MSTRG.11859.12"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.11859"";","""MSTRG.11859.12"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.11859"";","""MSTRG.11859.12"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.11859"";","""MSTRG.11859.12"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.11859"";","""MSTRG.11859.12"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.11859"";","""MSTRG.11859.13"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.11859"";","""MSTRG.11859.13"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.11859"";","""MSTRG.11859.13"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.11859"";","""MSTRG.11859.13"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.11859"";","""MSTRG.11859.13"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.11859"";","""MSTRG.11859.13"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.11859"";","""MSTRG.11859.13"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,NA
"""MSTRG.11863"";","""MSTRG.11863.4"";",FALSE,TRUE,TRUE,FALSE,TRUE,3,0.2920853939244794
"""MSTRG.11863"";","""MSTRG.11863.4"";",FALSE,TRUE,TRUE,FALSE,TRUE,3,0.2920853939244794
"""MSTRG.11863"";","""MSTRG.11863.4"";",FALSE,TRUE,TRUE,FALSE,TRUE,3,0.2920853939244794
"""MSTRG.11863"";","""MSTRG.11863.4"";",FALSE,TRUE,TRUE,FALSE,TRUE,3,0.2920853939244794
"""MSTRG.11863"";","""MSTRG.11863.4"";",FALSE,TRUE,TRUE,FALSE,TRUE,3,0.2920853939244794
"""MSTRG.11863"";","""MSTRG.11863.5"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.3543423184370948
"""MSTRG.11863"";","""MSTRG.11863.5"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.3543423184370948
"""MSTRG.11863"";","""MSTRG.11863.5"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.3543423184370948
"""MSTRG.11863"";","""MSTRG.11863.5"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.3543423184370948
"""MSTRG.11863"";","""MSTRG.11863.5"";",TRUE,TRUE,TRUE,FALSE,TRUE,4,0.3543423184370948
"""MSTRG.11863"";","""MSTRG.11863.6"";",FALSE,TRUE,TRUE,FALSE,TRUE,3,0.28493852785160284
"""MSTRG.11863"";","""MSTRG.11863.6"";",FALSE,TRUE,TRUE,FALSE,TRUE,3,0.28493852785160284
"""MSTRG.11863"";","""MSTRG.11863.6"";",FALSE,TRUE,TRUE,FALSE,TRUE,3,0.28493852785160284
"""MSTRG.11863"";","""MSTRG.11863.6"";",FALSE,TRUE,TRUE,FALSE,TRUE,3,0.28493852785160284
"""MSTRG.11863"";","""MSTRG.11863.6"";",FALSE,TRUE,TRUE,FALSE,TRUE,3,0.28493852785160284
"""MSTRG.11863"";","""MSTRG.11863.8"";",FALSE,TRUE,TRUE,FALSE,TRUE,3,0.7456972114212226
"""MSTRG.11863"";","""MSTRG.11863.8"";",FALSE,TRUE,TRUE,FALSE,TRUE,3,0.7456972114212226
"""MSTRG.11863"";","""MSTRG.11863.8"";",FALSE,TRUE,TRUE,FALSE,TRUE,3,0.7456972114212226
"""MSTRG.11863"";","""MSTRG.11863.8"";",FALSE,TRUE,TRUE,FALSE,TRUE,3,0.7456972114212226
"""MSTRG.11863"";","""MSTRG.11863.8"";",FALSE,TRUE,TRUE,FALSE,TRUE,3,0.7456972114212226
"""MSTRG.11863"";","""MSTRG.11863.13"";",FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1251057175339713
"""MSTRG.11863"";","""MSTRG.11863.13"";",FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1251057175339713
"""MSTRG.11863"";","""MSTRG.11863.13"";",FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1251057175339713
"""MSTRG.11863"";","""MSTRG.11863.13"";",FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1251057175339713
"""MSTRG.11863"";","""MSTRG.11863.13"";",FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1251057175339713
"""MSTRG.11865"";","""MSTRG.11865.2"";",TRUE,TRUE,FALSE,FALSE,TRUE,3,0.6914317100443443
