seq_ID	ID	mRNA	ORF_strand	ORF_frame	ORF_start	ORF_end	ORF	Fickett	Hexamer	Coding_prob
MSTRG.16390::CHR2:69906445-69913345	MSTRG.16390::CHR2:69906445-69913345_ORF_3	6900	+	2	611	757	147	0.9678	-0.0628598523187954	0.0264036287522603
MSTRG.16397::CHR2:70210203-70216844	MSTRG.16397::CHR2:70210203-70216844_ORF_1	6641	+	3	3333	3824	492	0.8624	-0.125368775865457	0.383161465695685
MSTRG.16397::CHR2:70216233-70248580	MSTRG.16397::CHR2:70216233-70248580_ORF_1	32347	+	3	31173	31610	438	0.448	-0.141136489995741	0.0177410190674813
MSTRG.16397::CHR2:70216424-70248580	MSTRG.16397::CHR2:70216424-70248580_ORF_1	32156	+	1	30982	31419	438	0.448	-0.141136489995741	0.0179244452456049
MSTRG.16397::CHR2:70216424-70248622	MSTRG.16397::CHR2:70216424-70248622_ORF_1	32198	+	1	30982	31419	438	0.448	-0.141136489995741	0.0178839516619128
MSTRG.16397::CHR2:70216424-70248658	MSTRG.16397::CHR2:70216424-70248658_ORF_4	32234	+	1	32005	32232	228	0.8128	0.0789237484177025	0.0226583647824386
MSTRG.16399::CHR2:70271235-70272108	MSTRG.16399::CHR2:70271235-70272108_ORF_1	873	+	1	283	441	159	0.3656	-0.200105418541998	0.00234879113225444
MSTRG.16402::CHR2:70296393-70296727	MSTRG.16402::CHR2:70296393-70296727_ORF_1	334	+	1	226	333	108	0.5473	-0.199704926770709	0.00256367518551654
MSTRG.16422::CHR2:71109713-71130214	MSTRG.16422::CHR2:71109713-71130214_ORF_1	20501	+	3	8205	8765	561	0.4753	0.0365343995474272	0.306596557715589
MSTRG.16425::CHR2:71331727-71435052	MSTRG.16425::CHR2:71331727-71435052_ORF_1	103325	+	2	17228	18628	1401	0.8943	0.00538998862655164	0.99501195692581
MSTRG.16425::CHR2:71331781-71349141	MSTRG.16425::CHR2:71331781-71349141_ORF_2	17360	+	1	220	483	264	0.4786	0.152844829360943	0.0373464419513625
MSTRG.16425::CHR2:71331781-71435058	MSTRG.16425::CHR2:71331781-71435058_ORF_1	103277	+	2	17174	18574	1401	0.8943	0.00538998862655164	0.99502500247627
MSTRG.16425::CHR2:71407492-71435058	MSTRG.16425::CHR2:71407492-71435058_ORF_1	27566	+	2	15632	16615	984	1.0606	0.121606953853608	0.997677661896749
MSTRG.16425::CHR2:71416554-71435058	MSTRG.16425::CHR2:71416554-71435058_ORF_1	18504	+	3	6570	7553	984	1.0606	0.121606953853608	0.998585744529265
MSTRG.16425::CHR2:71417035-71435052	MSTRG.16425::CHR2:71417035-71435052_ORF_1	18017	+	2	6089	7072	984	1.0606	0.121606953853608	0.998622958087589
MSTRG.16425::CHR2:71417333-71435043	MSTRG.16425::CHR2:71417333-71435043_ORF_1	17710	+	1	5791	6774	984	1.0606	0.121606953853608	0.998645912980708
MSTRG.16425::CHR2:71422196-71434869	MSTRG.16425::CHR2:71422196-71434869_ORF_1	12673	+	1	928	1911	984	1.0606	0.121606953853608	0.998972355668726
MSTRG.16428::CHR2:72129470-72145011	MSTRG.16428::CHR2:72129470-72145011_ORF_2	15541	+	3	14406	14921	516	1.223	0.0798016774663006	0.85722600203737
MSTRG.16433::CHR2:72887407-72891753	MSTRG.16433::CHR2:72887407-72891753_ORF_2	4346	+	2	26	397	372	1.2078	0.571947516728599	0.976553519508749
MSTRG.16433::CHR2:72887407-72892158	MSTRG.16433::CHR2:72887407-72892158_ORF_2	4751	+	2	26	397	372	1.2078	0.571947516728599	0.976039642072517
MSTRG.16434::CHR2:73020085-73112941	MSTRG.16434::CHR2:73020085-73112941_ORF_1	92856	+	1	60136	60687	552	1.1133	0.0609725193189818	0.0733390001696105
MSTRG.16434::CHR2:73073383-73112907	MSTRG.16434::CHR2:73073383-73112907_ORF_1	39524	+	1	6838	7389	552	1.1133	0.0609725193189818	0.595744899612149
MSTRG.16434::CHR2:73081203-73112464	MSTRG.16434::CHR2:73081203-73112464_ORF_1	31261	+	1	4438	4908	471	0.6626	-0.012632114261916	0.112478734235622
MSTRG.16436::CHR2:73214237-73227221	MSTRG.16436::CHR2:73214237-73227221_ORF_1	12984	+	3	30	467	438	0.6376	0.201216729211768	0.44492428629414
MSTRG.16439::CHR2:73254560-73269630	MSTRG.16439::CHR2:73254560-73269630_ORF_3	15070	+	3	11991	12404	414	1.1997	0.0289194107386281	0.571511407061327
MSTRG.16439::CHR2:73254560-73284225	MSTRG.16439::CHR2:73254560-73284225_ORF_1	29665	+	2	14741	15226	486	1.1582	0.2830188829879	0.844509153132668
MSTRG.16443::CHR2:73729889-73737335	MSTRG.16443::CHR2:73729889-73737335_ORF_2	7446	+	3	993	1325	333	0.4927	-0.0403599142844301	0.044885603953885
MSTRG.16443::CHR2:73730584-73737335	MSTRG.16443::CHR2:73730584-73737335_ORF_2	6751	+	1	298	630	333	0.4927	-0.0403599142844301	0.046547945933404
MSTRG.16448::CHR2:73926907-73958946	MSTRG.16448::CHR2:73926907-73958946_ORF_1	32039	+	1	4	471	468	0.5464	-0.00234172762412189	0.0772717254171904
MSTRG.16451::CHR2:73985235-74108137	MSTRG.16451::CHR2:73985235-74108137_ORF_1	122902	+	2	61088	63229	2142	0.9419	0.288292341988647	0.999999438843358
MSTRG.16453::CHR2:74118580-74120584	MSTRG.16453::CHR2:74118580-74120584_ORF_1	2004	+	3	1785	2003	219	1.0437	0.213504633925796	0.355529095506272
MSTRG.16459::CHR2:74198628-74215266	MSTRG.16459::CHR2:74198628-74215266_ORF_2	16638	+	3	9096	9446	351	0.838	-0.129429258279928	0.0623547319798167
MSTRG.16459::CHR2:74210676-74214741	MSTRG.16459::CHR2:74210676-74214741_ORF_1	4065	+	3	3354	3566	213	1.1091	0.0573727708386713	0.182878906612994
MSTRG.16462::CHR2:74334149-74392087	MSTRG.16462::CHR2:74334149-74392087_ORF_1	57938	+	3	38676	39425	750	0.6957	0.0576404672861168	0.533333712857376
MSTRG.16468::CHR2:74414176-74417924	MSTRG.16468::CHR2:74414176-74417924_ORF_1	3748	+	1	181	789	609	0.9002	0.18904974748003	0.953899382018558
MSTRG.16470::CHR2:74421763-74425704	MSTRG.16470::CHR2:74421763-74425704_ORF_2	3941	+	1	391	729	339	0.9448	0.228588571502062	0.596791859309952
MSTRG.16470::CHR2:74421765-74425704	MSTRG.16470::CHR2:74421765-74425704_ORF_2	3939	+	2	389	727	339	0.9448	0.228588571502062	0.596818247277135
MSTRG.16471::CHR2:74425882-74440583	MSTRG.16471::CHR2:74425882-74440583_ORF_1	14701	+	2	653	1231	579	0.6417	-0.0660074057651353	0.414517737357119
MSTRG.16472::CHR2:74455115-74457024	MSTRG.16472::CHR2:74455115-74457024_ORF_1	1909	+	2	179	487	309	0.843	0.135450429681285	0.321211107014919
MSTRG.16472::CHR2:74455115-74460428	MSTRG.16472::CHR2:74455115-74460428_ORF_1	5313	+	2	2258	2749	492	0.603	0.305673406677686	0.788874122749617
MSTRG.16472::CHR2:74455115-74460881	MSTRG.16472::CHR2:74455115-74460881_ORF_2	5766	+	2	5084	5566	483	0.9146	0.195991249930016	0.832183210406934
MSTRG.16473::CHR2:74461069-74465382	MSTRG.16473::CHR2:74461069-74465382_ORF_3	4313	+	3	222	395	174	1.1777	-0.0100823392587744	0.107192335655703
MSTRG.16473::CHR2:74461257-74465382	MSTRG.16473::CHR2:74461257-74465382_ORF_3	4125	+	1	34	207	174	1.1777	-0.0100823392587744	0.108182862163178
MSTRG.16480::CHR2:74505045-74507394	MSTRG.16480::CHR2:74505045-74507394_ORF_1	2349	+	3	1719	1976	258	1.2164	-0.0175186680403781	0.272098513653574
MSTRG.16481::CHR2:74526745-74529685	MSTRG.16481::CHR2:74526745-74529685_ORF_2	2940	+	3	2520	2735	216	0.9691	0.463321513095393	0.640858171278536
MSTRG.16481::CHR2:74527735-74529685	MSTRG.16481::CHR2:74527735-74529685_ORF_2	1950	+	3	1530	1745	216	0.9691	0.463321513095393	0.653254057800086
MSTRG.16482::CHR2:74530168-74533152	MSTRG.16482::CHR2:74530168-74533152_ORF_1	2984	+	3	348	962	615	0.9241	0.134101903965925	0.947234969224822
MSTRG.16485::CHR2:74654292-74681980	MSTRG.16485::CHR2:74654292-74681980_ORF_1	27688	+	1	25222	25917	696	0.826	0.171149932617292	0.911008388403051
MSTRG.16487::CHR2:74834023-74835245	MSTRG.16487::CHR2:74834023-74835245_ORF_1	1222	+	3	558	935	378	0.9799	0.081207422390231	0.550866598381995
MSTRG.16490::CHR2:75239164-75279769	MSTRG.16490::CHR2:75239164-75279769_ORF_1	40605	+	2	36524	36874	351	0.6175	-0.12343884124856	0.00859090854316861
MSTRG.16491::CHR2:75492317-75561298	MSTRG.16491::CHR2:75492317-75561298_ORF_4	68981	+	2	986	1360	375	1.1508	0.179822904186954	0.0864986495516028
MSTRG.16491::CHR2:75492317-75595899	MSTRG.16491::CHR2:75492317-75595899_ORF_1	103582	+	2	8279	8938	660	0.5275	-0.19615390757693	0.00408639425238689
MSTRG.16491::CHR2:75492485-75561298	MSTRG.16491::CHR2:75492485-75561298_ORF_4	68813	+	2	818	1192	375	1.1508	0.179822904186954	0.087229301400249
MSTRG.16491::CHR2:75493266-75560936	MSTRG.16491::CHR2:75493266-75560936_ORF_4	67670	+	1	37	411	375	1.1508	0.179822904186954	0.092350074429973
MSTRG.16491::CHR2:75493266-75561298	MSTRG.16491::CHR2:75493266-75561298_ORF_4	68032	+	1	37	411	375	1.1508	0.179822904186954	0.0906997151271692
MSTRG.16491::CHR2:75493266-75595899	MSTRG.16491::CHR2:75493266-75595899_ORF_1	102633	+	1	7330	7989	660	0.5275	-0.19615390757693	0.00430371938629203
MSTRG.16495::CHR2:75646782-75662206	MSTRG.16495::CHR2:75646782-75662206_ORF_1	15424	+	2	26	460	435	0.7068	0.07878015873333	0.290493815925482
MSTRG.16495::CHR2:75646802-75662191	MSTRG.16495::CHR2:75646802-75662191_ORF_1	15389	+	3	6	440	435	0.7068	0.07878015873333	0.290889514060834
MSTRG.16497::CHR2:75662705-75710899	MSTRG.16497::CHR2:75662705-75710899_ORF_1	48194	+	3	47625	48179	555	1.0257	0.0435870329141412	0.386623099819197
MSTRG.16499::CHR2:75672511-75674668	MSTRG.16499::CHR2:75672511-75674668_ORF_3	2157	+	3	1590	1694	105	0.6242	-0.356908741110376	0.00112805000250788
MSTRG.16517::CHR2:84423529-84459280	MSTRG.16517::CHR2:84423529-84459280_ORF_1	35751	+	3	32754	33356	603	0.4795	-0.205120430577372	0.0669621599348069
MSTRG.16517::CHR2:84423559-84459280	MSTRG.16517::CHR2:84423559-84459280_ORF_1	35721	+	3	32724	33326	603	0.4795	-0.205120430577372	0.067065006005191
MSTRG.16518::CHR2:84821680-84881150	MSTRG.16518::CHR2:84821680-84881150_ORF_1	59470	+	2	7793	8395	603	0.7511	-0.215746254662191	0.0446556789492956
MSTRG.16518::CHR2:84870328-84881411	MSTRG.16518::CHR2:84870328-84881411_ORF_4	11083	+	3	4347	4697	351	0.9966	0.151079597458489	0.460825912899225
MSTRG.16522::CHR2:84926142-84935716	MSTRG.16522::CHR2:84926142-84935716_ORF_2	9574	+	2	7556	7786	231	0.8583	-0.0396811258380732	0.045167942802142
MSTRG.16523::CHR2:84967597-84970729	MSTRG.16523::CHR2:84967597-84970729_ORF_1	3132	+	2	2807	3127	321	0.7106	0.167675266875391	0.280522256715946
MSTRG.16524::CHR2:84971297-85046278	MSTRG.16524::CHR2:84971297-85046278_ORF_1	74981	+	3	165	797	633	0.5318	0.162776187201345	0.115379760938119
MSTRG.16530::CHR2:85316723-85317181	MSTRG.16530::CHR2:85316723-85317181_ORF_1	458	+	3	48	254	207	0.8005	-0.0413281942746785	0.0461304015506014
MSTRG.16533::CHR2:85342104-85346095	MSTRG.16533::CHR2:85342104-85346095_ORF_1	3991	+	3	3141	3380	240	0.9684	0.000212278673071018	0.116838345059675
MSTRG.16533::CHR2:85342970-85351016	MSTRG.16533::CHR2:85342970-85351016_ORF_1	8046	+	3	6885	7283	399	0.5291	0.194597332501889	0.309821363060914
MSTRG.16541::CHR2:85539167-85545281	MSTRG.16541::CHR2:85539167-85545281_ORF_1	6114	+	3	2967	3242	276	1.0805	0.0448324412136313	0.25366364349207
MSTRG.16542::CHR2:85541951-85544266	MSTRG.16542::CHR2:85541951-85544266_ORF_1	2315	+	3	183	458	276	1.0805	0.0448324412136313	0.295074719223736
MSTRG.16543::CHR2:85556181-85561473	MSTRG.16543::CHR2:85556181-85561473_ORF_3	5292	+	3	4983	5198	216	0.832	0.127487524307972	0.113004463998507
MSTRG.16548::CHR2:85602855-85623778	MSTRG.16548::CHR2:85602855-85623778_ORF_3	20923	+	1	5923	6282	360	0.716	0.0374133588965943	0.0950994835343097
MSTRG.16548::CHR2:85616289-85649111	MSTRG.16548::CHR2:85616289-85649111_ORF_2	32822	+	1	4963	5298	336	0.552	-0.121299539551546	0.00899281475686465
MSTRG.16548::CHR2:85641054-85649111	MSTRG.16548::CHR2:85641054-85649111_ORF_3	8057	+	1	2074	2274	201	0.8132	0.0533008764563011	0.0524097183051291
MSTRG.16548::CHR2:85644947-85649111	MSTRG.16548::CHR2:85644947-85649111_ORF_3	4164	+	1	3901	4074	174	1.1112	-0.116886257255868	0.047928538070405
MSTRG.16550::CHR2:85753990-85775510	MSTRG.16550::CHR2:85753990-85775510_ORF_2	21520	+	2	200	1048	849	1.1312	0.31688344680542	0.998189558389062
MSTRG.16556::CHR2:86106243-86127661	MSTRG.16556::CHR2:86106243-86127661_ORF_1	21418	+	2	7913	8341	429	0.6363	-0.139340640732241	0.054402075470957
MSTRG.16556::CHR2:86127948-86133228	MSTRG.16556::CHR2:86127948-86133228_ORF_3	5280	+	1	625	879	255	0.8455	-0.114785605759019	0.0453439973342687
MSTRG.16556::CHR2:86127948-86134985	MSTRG.16556::CHR2:86127948-86134985_ORF_3	7037	+	1	625	879	255	0.8455	-0.114785605759019	0.0413516571420822
MSTRG.16558::CHR2:86143905-86195435	MSTRG.16558::CHR2:86143905-86195435_ORF_3	51530	+	3	50988	51326	339	0.8174	0.0918066739560336	0.0297002413818152
MSTRG.16558::CHR2:86143905-86195450	MSTRG.16558::CHR2:86143905-86195450_ORF_3	51545	+	3	50988	51326	339	0.8174	0.0918066739560336	0.0296765485185105
MSTRG.16558::CHR2:86143932-86195435	MSTRG.16558::CHR2:86143932-86195435_ORF_3	51503	+	3	50961	51299	339	0.8174	0.0918066739560336	0.0297429347519638
MSTRG.16558::CHR2:86143935-86173762	MSTRG.16558::CHR2:86143935-86173762_ORF_2	29827	+	3	27606	27902	297	0.7468	-0.040891991106243	0.0215634289020869
MSTRG.16558::CHR2:86143935-86179623	MSTRG.16558::CHR2:86143935-86179623_ORF_2	35688	+	3	27606	27902	297	0.7468	-0.040891991106243	0.0157301118482991
MSTRG.16558::CHR2:86143935-86195403	MSTRG.16558::CHR2:86143935-86195403_ORF_3	51468	+	3	50958	51296	339	0.8174	0.0918066739560336	0.0297983665574762
MSTRG.16558::CHR2:86143935-86195433	MSTRG.16558::CHR2:86143935-86195433_ORF_3	51498	+	3	50958	51296	339	0.8174	0.0918066739560336	0.0297508474573521
MSTRG.16558::CHR2:86143954-86155836	MSTRG.16558::CHR2:86143954-86155836_ORF_5	11882	+	3	5868	6080	213	1.0523	-0.0672085243804892	0.0532835445238048
MSTRG.16564::CHR2:86441994-86492665	MSTRG.16564::CHR2:86441994-86492665_ORF_1	50671	+	1	24349	24936	588	0.8442	-0.0350884009518956	0.208955326995848
MSTRG.16565::CHR2:86499615-86502954	MSTRG.16565::CHR2:86499615-86502954_ORF_3	3339	+	3	1929	2276	348	0.8604	0.101919099614371	0.36963286476001
MSTRG.16580::CHR2:87152055-87197623	MSTRG.16580::CHR2:87152055-87197623_ORF_1	45568	+	1	32332	33021	690	1.1453	-0.0416068753740359	0.748026423625191
MSTRG.16583::CHR2:87454708-87521518	MSTRG.16583::CHR2:87454708-87521518_ORF_3	66810	+	2	65561	65935	375	0.6242	-0.0360686721173169	0.00466270231979071
MSTRG.16583::CHR2:87455367-87739214	MSTRG.16583::CHR2:87455367-87739214_ORF_1	283847	+	1	243610	244776	1167	0.7069	-0.0473662870331015	0.000278273201749937
MSTRG.16583::CHR2:87455461-87739214	MSTRG.16583::CHR2:87455461-87739214_ORF_1	283753	+	3	243516	244682	1167	0.7069	-0.0473662870331015	0.000279710761155001
MSTRG.16583::CHR2:87455495-87521503	MSTRG.16583::CHR2:87455495-87521503_ORF_3	66008	+	1	64774	65148	375	0.6242	-0.0360686721173169	0.00487129720356381
MSTRG.16590::CHR2:88027204-88055783	MSTRG.16590::CHR2:88027204-88055783_ORF_1	28579	+	2	1838	2077	240	0.9088	-0.138075813780371	0.0119437675398711
MSTRG.16597::CHR2:89551039-89553637	MSTRG.16597::CHR2:89551039-89553637_ORF_1	2598	+	3	1839	2129	291	0.6671	-0.0504842467402251	0.0616858010770234
MSTRG.16598::CHR2:91574229-91574471	MSTRG.16598::CHR2:91574229-91574471_ORF_2	242	+	1	28	111	84	1.0387	-0.0756844582871761	0.0222986087475659
MSTRG.16600::CHR2:91634637-91655502	MSTRG.16600::CHR2:91634637-91655502_ORF_1	20865	+	1	20341	20844	504	0.5817	-0.0229636973728417	0.18724445854948
MSTRG.16600::CHR2:91636687-91659972	MSTRG.16600::CHR2:91636687-91659972_ORF_1	23285	+	3	19566	20639	1074	0.8184	0.0532497814373615	0.997658868851743
MSTRG.16601::CHR2:91736725-91784820	MSTRG.16601::CHR2:91736725-91784820_ORF_1	48095	+	2	46337	47416	1080	0.751	0.0738782767248918	0.990569960918485
MSTRG.16601::CHR2:91766531-91790129	MSTRG.16601::CHR2:91766531-91790129_ORF_1	23598	+	1	16531	17610	1080	0.751	0.0738782767248918	0.997521405813861
MSTRG.16601::CHR2:91766635-91784823	MSTRG.16601::CHR2:91766635-91784823_ORF_1	18188	+	2	16427	17506	1080	0.751	0.0738782767248918	0.998156454260758
MSTRG.16601::CHR2:91773566-91788927	MSTRG.16601::CHR2:91773566-91788927_ORF_1	15361	+	1	9496	10575	1080	0.751	0.0738782767248918	0.99842075406027
MSTRG.16606::CHR2:94195805-94208379	MSTRG.16606::CHR2:94195805-94208379_ORF_4	12574	+	3	12156	12470	315	0.9769	0.172425144957277	0.358952954000285
MSTRG.16607::CHR2:95087323-95121799	MSTRG.16607::CHR2:95087323-95121799_ORF_1	34476	+	1	8767	10335	1569	0.8874	0.0593034073198379	0.99998704115148
MSTRG.16607::CHR2:95087406-95121813	MSTRG.16607::CHR2:95087406-95121813_ORF_1	34407	+	2	8684	10252	1569	0.8874	0.0593034073198379	0.999987090086186
MSTRG.16607::CHR2:95090201-95121799	MSTRG.16607::CHR2:95090201-95121799_ORF_1	31598	+	3	5889	7457	1569	0.8874	0.0593034073198379	0.999988932904769
MSTRG.16614::CHR2:96017543-96017801	MSTRG.16614::CHR2:96017543-96017801_ORF_1	258	+	2	173	256	84	0.5956	-0.042818522002136	0.00600250041184607
MSTRG.16616::CHR2:96184866-96208825	MSTRG.16616::CHR2:96184866-96208825_ORF_4	23959	+	2	7220	7471	252	1.0238	-0.13147580344714	0.0268184507183904
MSTRG.16616::CHR2:96186749-96208825	MSTRG.16616::CHR2:96186749-96208825_ORF_3	22076	+	3	5337	5588	252	1.0238	-0.13147580344714	0.0296488912002997
MSTRG.16618::CHR2:96251659-96259064	MSTRG.16618::CHR2:96251659-96259064_ORF_1	7405	+	1	6580	7092	513	0.4838	0.0735532987415517	0.405865922969024
MSTRG.16618::CHR2:96251659-96265994	MSTRG.16618::CHR2:96251659-96265994_ORF_1	14335	+	1	6580	7092	513	0.4838	0.0735532987415517	0.318415543071334
MSTRG.16619::CHR2:96266245-96274173	MSTRG.16619::CHR2:96266245-96274173_ORF_4	7928	+	1	2182	2427	246	0.734	0.252903933120349	0.190606415377692
MSTRG.16620::CHR2:96274337-96305835	MSTRG.16620::CHR2:96274337-96305835_ORF_1	31498	+	1	20941	21492	552	0.7254	0.145343417086415	0.500667771945261
MSTRG.16620::CHR2:96274730-96304869	MSTRG.16620::CHR2:96274730-96304869_ORF_1	30139	+	1	20548	21099	552	0.7254	0.145343417086415	0.519287124217383
MSTRG.16620::CHR2:96274730-96307325	MSTRG.16620::CHR2:96274730-96307325_ORF_1	32595	+	1	20548	21099	552	0.7254	0.145343417086415	0.485634249312299
MSTRG.16621::CHR2:96335800-96373583	MSTRG.16621::CHR2:96335800-96373583_ORF_5	37783	+	1	29977	30297	321	0.8529	0.114399137528542	0.0644893064422973
MSTRG.16629::CHR2:96814956-96816047	MSTRG.16629::CHR2:96814956-96816047_ORF_1	1091	+	1	862	1089	228	0.8031	0.0296983565181614	0.0840270935574911
MSTRG.16630::CHR2:96816267-96837318	MSTRG.16630::CHR2:96816267-96837318_ORF_1	21051	+	2	11	1288	1278	1.2542	0.593803647666561	0.999998225679267
MSTRG.16630::CHR2:96817099-96833577	MSTRG.16630::CHR2:96817099-96833577_ORF_1	16478	+	1	11116	11637	522	0.7802	0.00852330270955826	0.462382494365413
MSTRG.16631::CHR2:96833332-96858014	MSTRG.16631::CHR2:96833332-96858014_ORF_1	24682	+	3	6819	7706	888	0.7359	0.127059610010244	0.983055980873238
MSTRG.16631::CHR2:96833362-96858016	MSTRG.16631::CHR2:96833362-96858016_ORF_1	24654	+	3	6789	7676	888	0.7359	0.127059610010244	0.983081534881599
MSTRG.16632::CHR2:96859741-96868588	MSTRG.16632::CHR2:96859741-96868588_ORF_1	8847	+	1	6004	6573	570	0.7811	0.0762748336871555	0.771872582287857
MSTRG.16632::CHR2:96860036-96868588	MSTRG.16632::CHR2:96860036-96868588_ORF_1	8552	+	3	5709	6278	570	0.7811	0.0762748336871555	0.77470826991782
MSTRG.16650::CHR2:97646096-97648191	MSTRG.16650::CHR2:97646096-97648191_ORF_1	2095	+	3	72	470	399	0.5071	0.0928392296181232	0.237218924648629
MSTRG.16654::CHR2:97759682-97796404	MSTRG.16654::CHR2:97759682-97796404_ORF_2	36722	+	2	1547	1960	414	0.9434	0.190893042032006	0.310069291870606
MSTRG.16658::CHR2:98599313-98608507	MSTRG.16658::CHR2:98599313-98608507_ORF_1	9194	+	2	7160	7834	675	0.5246	-0.11382873712364	0.583415283910618
MSTRG.16658::CHR2:98600518-98608507	MSTRG.16658::CHR2:98600518-98608507_ORF_1	7989	+	3	5955	6629	675	0.5246	-0.11382873712364	0.59937967907829
MSTRG.16664::CHR2:99181183-99325936	MSTRG.16664::CHR2:99181183-99325936_ORF_1	144753	+	2	51980	52828	849	0.7889	-0.129148433488974	0.0129802492899372
MSTRG.16664::CHR2:99181185-99199561	MSTRG.16664::CHR2:99181185-99199561_ORF_4	18376	+	1	11728	11985	258	0.8913	-0.0289533024529276	0.0450947724609744
MSTRG.16664::CHR2:99181185-99204643	MSTRG.16664::CHR2:99181185-99204643_ORF_1	23458	+	2	20915	21352	438	0.9017	-0.212780174088429	0.0833747537266542
MSTRG.16668::CHR2:99311859-99315223	MSTRG.16668::CHR2:99311859-99315223_ORF_4	3364	+	1	943	1089	147	1.2004	-0.228742008423446	0.0261242680907614
MSTRG.16671::CHR2:99361303-99361722	MSTRG.16671::CHR2:99361303-99361722_ORF_2	419	+	2	245	358	114	1.0316	-0.0717567336117215	0.0306084921987584
MSTRG.16672::CHR2:99376344-99376639	MSTRG.16672::CHR2:99376344-99376639_ORF_2	295	+	2	209	295	87	1.1459	0.481142422571118	0.499623278021189
MSTRG.16673::CHR2:99431800-99489940	MSTRG.16673::CHR2:99431800-99489940_ORF_1	58140	+	3	57606	58139	534	0.5395	0.0453878048699845	0.0518129561116534
MSTRG.16676::CHR2:100391859-100417340	MSTRG.16676::CHR2:100391859-100417340_ORF_1	25481	+	1	3520	4338	819	0.7372	0.088160675756224	0.953176440756181
MSTRG.16678::CHR2:100820174-100996793	MSTRG.16678::CHR2:100820174-100996793_ORF_1	176619	+	1	125161	125877	717	0.9613	0.0854641644074715	0.00347497913181749
MSTRG.16678::CHR2:100820319-100937842	MSTRG.16678::CHR2:100820319-100937842_ORF_1	117523	+	2	104897	105448	552	0.7821	0.0558075319939908	0.00629263079468522
MSTRG.16678::CHR2:100982253-100996788	MSTRG.16678::CHR2:100982253-100996788_ORF_3	14535	+	3	6363	6788	426	0.8557	0.0458579396736941	0.347186401625576
MSTRG.16682::CHR2:101002228-101006071	MSTRG.16682::CHR2:101002228-101006071_ORF_3	3843	+	1	574	753	180	0.9712	-0.0557304566270037	0.0467218532992991
MSTRG.16683::CHR2:101007616-101151253	MSTRG.16683::CHR2:101007616-101151253_ORF_1	143637	+	3	93366	94286	921	0.4829	-0.0439743032459262	0.017941745495688
MSTRG.16683::CHR2:101028302-101151253	MSTRG.16683::CHR2:101028302-101151253_ORF_1	122951	+	2	72680	73600	921	0.4829	-0.0439743032459262	0.0537440227006516
MSTRG.16683::CHR2:101028344-101151253	MSTRG.16683::CHR2:101028344-101151253_ORF_1	122909	+	2	72638	73558	921	0.4829	-0.0439743032459262	0.0538612591942694
MSTRG.16686::CHR2:101252885-101266784	MSTRG.16686::CHR2:101252885-101266784_ORF_1	13899	+	2	80	604	525	1.059	0.413580858278716	0.969030412008383
MSTRG.16688::CHR2:101696849-101891321	MSTRG.16688::CHR2:101696849-101891321_ORF_1	194472	+	1	51889	53109	1221	0.8952	0.0552395014468628	0.19620265231506
MSTRG.16688::CHR2:101825401-101891496	MSTRG.16688::CHR2:101825401-101891496_ORF_3	66095	+	1	34150	34488	339	0.9939	0.0464494882016362	0.0188561135807896
MSTRG.16688::CHR2:101839827-101891321	MSTRG.16688::CHR2:101839827-101891321_ORF_2	51494	+	2	19724	20062	339	0.9939	0.0464494882016362	0.0410404611989613
MSTRG.16688::CHR2:101855976-101891321	MSTRG.16688::CHR2:101855976-101891321_ORF_2	35345	+	2	3575	3913	339	0.9939	0.0464494882016362	0.0939935606084241
MSTRG.16688::CHR2:101866492-101891496	MSTRG.16688::CHR2:101866492-101891496_ORF_1	25004	+	2	3233	3532	300	0.7269	-0.0214984276828707	0.0302408034502576
MSTRG.16688::CHR2:101866492-101894685	MSTRG.16688::CHR2:101866492-101894685_ORF_1	28193	+	1	26269	26850	582	0.5889	-0.179136397555082	0.12785612819681
MSTRG.16688::CHR2:101867535-101891321	MSTRG.16688::CHR2:101867535-101891321_ORF_1	23786	+	3	2190	2489	300	0.7269	-0.0214984276828707	0.0322620046606514
MSTRG.16689::CHR2:102070388-102179837	MSTRG.16689::CHR2:102070388-102179837_ORF_2	109449	+	2	101852	102250	399	1.0801	-0.0832838763281815	0.00213344807566501
MSTRG.16689::CHR2:102104568-102179874	MSTRG.16689::CHR2:102104568-102179874_ORF_2	75306	+	1	67672	68070	399	1.0801	-0.0832838763281815	0.0137106651678354
MSTRG.16689::CHR2:102153962-102179796	MSTRG.16689::CHR2:102153962-102179796_ORF_2	25834	+	2	18278	18676	399	1.0801	-0.0832838763281815	0.173193279093013
MSTRG.16692::CHR2:102715839-102736839	MSTRG.16692::CHR2:102715839-102736839_ORF_4	21000	+	2	2564	2905	342	1.2195	0.0880830006201875	0.397623541178961
MSTRG.16699::CHR2:105038068-105099900	MSTRG.16699::CHR2:105038068-105099900_ORF_3	61832	+	3	54288	54545	258	0.7547	0.0358179691655047	0.0040160704664827
MSTRG.16701::CHR2:105264390-105329686	MSTRG.16701::CHR2:105264390-105329686_ORF_1	65296	+	3	4839	5492	654	1.147	-0.0591924654568414	0.378195905476902
MSTRG.16701::CHR2:105264413-105308319	MSTRG.16701::CHR2:105264413-105308319_ORF_1	43906	+	1	4816	5469	654	1.147	-0.0591924654568414	0.662762277699521
